,ds,RSI_14_SPY,BBP_5_2.0_SPY,ZSCORE_20_SPY,KC_CHANNEL_20_2_SPY,OBV_MA_Ratio_SPY,CCI_14_SPY,SPY,y,unique_id
3780,2010-06-10,0.46359,0.468449,-0.204928,0.447654,0.024065,0.015269,109.15,,0
3781,2010-06-09,0.382692,0.208603,-0.441733,0.160103,-0.052777,-0.289303,106.05,,0
3782,2010-06-08,0.392807,0.223976,-0.432564,0.176958,0.004227,-0.417408,106.62,,0
3783,2010-06-07,0.361754,0.118255,-0.535184,0.050808,-0.10418,-0.406165,105.49,,0
3784,2010-06-04,0.383171,0.171049,-0.478269,0.129783,-0.052005,-0.260249,106.82,,0
3785,2010-06-03,0.456585,0.439058,-0.242,0.423175,0.028873,0.059889,110.71,,0
3786,2010-06-02,0.446973,0.391848,-0.285786,0.386083,-0.01948,-0.090199,110.33,,0
3787,2010-06-01,0.370835,0.177089,-0.493383,0.132085,-0.088601,-0.201937,107.53,,0
3788,2010-05-28,0.404846,0.276796,-0.407474,0.255312,-0.018988,-0.131952,109.37,,0
3789,2010-05-27,0.432683,0.342026,-0.340303,0.353805,0.046207,-0.123953,110.76,,0
3790,2010-05-26,0.320657,0.111227,-0.613621,0.032307,-0.040166,-0.295932,107.17,,0
3791,2010-05-25,0.331669,0.10266,-0.628476,0.043472,0.009878,-0.433216,107.82,,0
3792,2010-05-24,0.328043,0.041735,-0.706246,-0.022695,-0.094107,-0.394177,107.71,,0
3793,2010-05-21,0.350517,0.073609,-0.681564,0.059316,-0.064573,-0.489261,109.11,,0
3794,2010-05-20,0.300622,-0.083076,-0.908449,-0.135371,-0.204377,-0.533633,107.54,,0
3795,2010-05-19,0.371939,0.108783,-0.653639,0.135523,-0.124135,-0.346124,111.76,,0
3796,2010-05-18,0.384794,0.108585,-0.656051,0.158973,-0.071655,-0.265468,112.4,,0
3797,2010-05-17,0.417225,0.185151,-0.544017,0.254842,-0.007028,-0.291879,113.95,,0
3798,2010-05-14,0.415454,0.144109,-0.600048,0.22476,-0.087861,-0.28314,113.89,,0
3799,2010-05-13,0.460978,0.289007,-0.36874,0.378322,-0.06061,-0.08421,115.99,,0
3800,2010-05-12,0.49607,0.397036,-0.177128,0.494687,-0.055408,-0.062172,117.45,,0
3801,2010-05-11,0.453181,0.239391,-0.399876,0.362036,-0.135738,-0.167546,115.83,,0
3802,2010-05-10,0.460596,0.24402,-0.368401,0.37705,-0.117918,-0.21008,116.16,,0
3803,2010-05-07,0.303455,-0.23527,-1.064957,-0.071502,-0.215588,-0.663901,111.26,,0
3804,2010-05-06,0.334477,-0.336785,-1.041622,-0.013763,-0.149411,-1.029232,112.94,,0
3805,2010-05-05,0.428397,-0.089009,-0.471448,0.169083,-0.068492,-0.677855,116.82,,0
3806,2010-05-04,0.449544,-0.02846,-0.336525,0.232731,-0.032038,-0.6223,117.52,,0
3807,2010-05-03,0.551799,0.578327,0.255904,0.621677,0.012013,-0.084958,120.35,,0
3808,2010-04-30,0.493594,0.232666,-0.02734,0.387143,-0.013244,-0.239859,118.81,,0
3809,2010-04-29,0.587979,0.711568,0.375813,0.718495,0.027157,0.115402,120.86,,0
3810,2010-04-28,0.527395,0.436573,0.117972,0.489028,0.000441,-0.335017,119.38,,0
3811,2010-04-27,0.484603,0.294947,-0.034966,0.331875,-0.043029,-0.23165,118.48,,0
3812,2010-04-26,0.662133,0.812863,0.494768,0.854637,0.009387,0.381167,121.35,,0
3813,2010-04-23,0.700316,0.912681,0.609212,0.968017,0.029952,0.417463,121.81,,0
3814,2010-04-22,0.669965,0.826775,0.518683,0.863944,0.009032,0.211508,121.02,,0
3815,2010-04-21,0.655188,0.801278,0.488079,0.854684,-0.003145,0.293646,120.66,,0
3816,2010-04-20,0.672269,0.872015,0.554985,0.93651,0.031281,0.314842,120.88,,0
3817,2010-04-19,0.628534,0.731147,0.402599,0.764843,0.01958,0.084713,119.81,,0
3818,2010-04-16,0.608111,0.679212,0.348299,0.706111,-0.002263,0.195388,119.36,,0
3819,2010-04-15,0.778587,1.016,0.670918,1.202161,0.065374,0.525228,121.29,,0
3820,2010-04-14,0.77556,1.100011,0.694269,1.220548,0.058105,0.546654,121.19,,0
3821,2010-04-13,0.728721,0.95474,0.526633,1.006913,0.047065,0.366544,119.83,,0
3822,2010-04-12,0.725197,0.986674,0.536974,1.036481,0.040316,0.481273,119.74,,0
3823,2010-04-09,0.718016,1.009841,0.524562,1.020165,0.036707,0.468602,119.55,,0
3824,2010-04-08,0.686819,0.903136,0.436338,0.897342,0.022559,0.323085,118.77,,0
3825,2010-04-07,0.668942,0.844642,0.401907,0.859726,0.004193,0.420416,118.36,,0
3826,2010-04-06,0.733417,1.016822,0.504759,1.056041,0.042921,0.701229,119.04,,0
3827,2010-04-05,0.723217,1.016064,0.504991,1.044401,0.031519,0.764295,118.76,,0
3828,2010-04-01,0.684824,0.863312,0.417628,0.894305,0.012462,0.436542,117.8,,0
3829,2010-03-31,0.646925,0.702759,0.341786,0.770549,-0.023101,0.186675,117.0,,0
3830,2010-03-30,0.685177,0.782032,0.413836,0.873166,-0.003712,0.328285,117.4,,0
3831,2010-03-29,0.681682,0.786425,0.428887,0.88598,-0.02756,0.297724,117.32,,0
3832,2010-03-26,0.648124,0.699291,0.358599,0.77266,-0.057937,0.181227,116.58,,0
3833,2010-03-25,0.654182,0.723113,0.385333,0.815114,-0.039302,0.306292,116.65,,0
3834,2010-03-24,0.669964,0.763908,0.422843,0.897016,-0.00971,0.223253,116.84,,0
3835,2010-03-23,0.718234,0.852305,0.506281,1.081838,0.024314,0.35683,117.41,,0
3836,2010-03-22,0.688228,0.791028,0.445523,0.968259,0.004788,0.225672,116.59,,0
3837,2010-03-19,0.663033,0.754062,0.409388,0.900763,-0.015884,0.260419,115.97,,0
3838,2010-03-18,0.761671,0.898379,0.540877,1.213903,0.031272,0.404257,117.04,,0
3839,2010-03-17,0.767617,0.95846,0.597179,1.273515,0.085036,0.441512,117.1,,0
3840,2010-03-16,0.746483,0.942952,0.582234,1.198674,0.08535,0.359017,116.41,,0
3841,2010-03-15,0.714314,0.886481,0.533524,1.064829,0.085512,0.283689,115.49,,0
3842,2010-03-12,0.713213,0.91137,0.574672,1.107651,0.089957,0.371298,115.46,,0
3843,2010-03-11,0.71287,0.951375,0.630072,1.149543,0.091421,0.395213,115.45,,0
3844,2010-03-10,0.696713,0.933902,0.635072,1.114389,0.092881,0.439808,114.97,,0
3845,2010-03-09,0.678885,0.920189,0.633499,1.057501,0.089295,0.460751,114.46,,0
3846,2010-03-08,0.67222,0.92863,0.673539,1.071897,0.09084,0.544965,114.27,,0
3847,2010-03-05,0.671554,0.976536,0.752527,1.088235,0.10177,0.609951,114.25,,0
3848,2010-03-04,0.612697,0.850951,0.540153,0.862262,0.086675,0.404904,112.64,,0
3849,2010-03-03,0.598592,0.845499,0.451881,0.821733,0.080041,0.422509,112.3,,0
3850,2010-03-02,0.59456,0.861459,0.382439,0.826794,0.057645,0.41385,112.2,,0
3851,2010-03-01,0.582485,0.861701,0.315704,0.794119,0.031754,0.331687,111.89,,0
3852,2010-02-26,0.534759,0.740911,0.117459,0.62844,0.010486,0.207043,110.74,,0
3853,2010-02-25,0.531733,0.752356,0.084067,0.625961,-0.01594,0.160225,110.67,,0
3854,2010-02-24,0.538704,0.786169,0.087812,0.667119,0.061071,0.24072,110.82,,0
3855,2010-02-23,0.497518,0.650789,-0.055783,0.517836,0.049122,0.202032,109.81,,0
3856,2010-02-22,0.559521,0.86101,0.086399,0.73938,0.115034,0.342185,111.16,,0
3857,2010-02-19,0.558765,0.894384,0.070197,0.747956,0.113592,0.389683,111.14,,0
3858,2010-02-18,0.550522,0.841168,0.033466,0.732378,0.072737,0.426934,110.91,,0
3859,2010-02-17,0.52735,0.678892,-0.048791,0.653687,0.042887,0.396058,110.26,,0
3860,2010-02-16,0.508529,0.563578,-0.116044,0.588713,0.002199,0.220069,109.74,,0
3861,2010-02-12,0.440949,0.368475,-0.307982,0.364791,-0.024024,-0.109545,108.04,,0
3862,2010-02-11,0.44395,0.357667,-0.317933,0.364487,0.05659,-0.134023,108.13,,0
3863,2010-02-10,0.396487,0.242609,-0.46362,0.194608,-0.002195,-0.274042,107.01,,0
3864,2010-02-09,0.402468,0.233667,-0.476292,0.197094,0.065986,-0.267285,107.22,,0
3865,2010-02-08,0.344295,0.096226,-0.673579,-0.026741,-0.008066,-0.435771,105.89,,0
3866,2010-02-05,0.36331,0.110549,-0.655184,0.03215,0.047733,-0.527335,106.66,,0
3867,2010-02-04,0.353842,0.039314,-0.759724,-0.061909,-0.098839,-0.380624,106.44,,0
3868,2010-02-03,0.449476,0.29615,-0.343083,0.337144,-0.019137,-0.112696,109.83,,0
3869,2010-02-02,0.468555,0.330218,-0.261842,0.40881,0.01444,-0.13188,110.38,,0
3870,2010-02-01,0.413031,0.182425,-0.464012,0.203116,-0.042366,-0.285069,109.06,,0
3871,2010-01-29,0.330909,-0.016755,-0.760196,-0.075889,-0.110767,-0.373514,107.39,,0
3872,2010-01-28,0.364356,0.022165,-0.6539,0.011265,-0.06679,-0.381093,108.57,,0
3873,2010-01-27,0.404938,0.107886,-0.484912,0.140031,-0.021566,-0.417764,109.83,,0
3874,2010-01-26,0.378406,-0.013575,-0.608665,0.007949,-0.10386,-0.521144,109.31,,0
3875,2010-01-25,0.392792,-0.031877,-0.549401,0.035381,-0.084799,-0.70449,109.77,,0
3876,2010-01-22,0.365525,-0.215077,-0.6704,-0.095082,-0.147028,-0.972513,109.21,,0
3877,2010-01-21,0.448721,0.132093,-0.165844,0.229989,-0.089547,-0.426043,111.7,,0
3878,2010-01-20,0.551178,0.62045,0.291956,0.601355,-0.029323,0.016921,113.89,,0
3879,2010-01-19,0.621585,0.859001,0.552507,0.867752,0.015537,0.289373,115.06,,0
3880,2010-01-15,0.557947,0.630731,0.300662,0.609441,-0.006205,0.113489,113.64,,0
3881,2010-01-14,0.650184,0.874067,0.595167,0.92598,0.04892,0.395619,114.93,,0
3882,2010-01-13,0.636785,0.865173,0.586965,0.885605,0.042923,0.307969,114.62,,0
3883,2010-01-12,0.591829,0.72672,0.416444,0.721247,0.025994,0.190611,113.66,,0
3884,2010-01-11,0.678782,0.956368,0.687265,1.016116,0.082785,0.49899,114.73,,0
3885,2010-01-08,0.672093,0.991224,0.733782,1.02414,0.080286,0.466098,114.57,,0
3886,2010-01-07,0.656308,0.979093,0.733537,0.984081,0.066156,0.420725,114.19,,0
3887,2010-01-06,0.635741,0.932438,0.693484,0.924969,0.04287,0.45422,113.71,,0
3888,2010-01-05,0.632336,0.980396,0.73512,0.929607,0.021329,0.466163,113.63,,0
3889,2010-01-04,0.619965,0.989378,0.728262,0.896046,-0.002079,0.352538,113.33,,0
3890,2009-12-31,0.526834,0.546501,0.143418,0.515729,-0.02749,0.087663,111.44,,0
3891,2009-12-30,0.605579,0.851103,0.533893,0.791235,-0.002032,0.300755,112.52,,0
3892,2009-12-29,0.608708,0.900567,0.59113,0.814954,0.026844,0.410025,112.56,,0
3893,2009-12-28,0.620618,0.99678,0.701873,0.865731,0.067793,0.445829,112.72,,0
3894,2009-12-24,0.609989,0.989217,0.661365,0.835897,0.062493,0.443403,112.48,,0
3895,2009-12-23,0.586215,0.87616,0.519957,0.744542,0.072394,0.341874,111.95,,0
3896,2009-12-22,0.57626,0.836969,0.468116,0.713374,0.056692,0.338737,111.73,,0
3897,2009-12-21,0.558318,0.717538,0.332897,0.648807,0.045837,0.168579,111.33,,0
3898,2009-12-18,0.50368,0.334413,-0.065712,0.452719,0.028774,-0.399727,110.21,,0
3899,2009-12-17,0.502148,0.334883,-0.031835,0.443329,-0.003846,-0.169437,110.18,,0
3900,2009-12-16,0.575864,0.78366,0.304074,0.688986,0.063603,0.297749,111.52,,0
3901,2009-12-15,0.5684,0.730511,0.26929,0.67056,0.035818,0.241633,111.35,,0
3902,2009-12-14,0.598307,0.919995,0.359912,0.773288,0.075386,0.359154,111.87,,0
3903,2009-12-11,0.567418,0.694531,0.252235,0.662413,0.066486,0.148479,111.11,,0
3904,2009-12-10,0.547433,0.555472,0.202954,0.595305,0.039477,0.071234,110.64,,0
3905,2009-12-09,0.520287,0.357482,0.135267,0.50579,-0.003123,-0.231983,110.02,,0
3906,2009-12-08,0.501942,0.234721,0.094576,0.4443,-0.049834,-0.228784,109.61,,0
3907,2009-12-07,0.561789,0.634128,0.268281,0.623516,0.000878,0.107863,110.84,,0
3908,2009-12-04,0.570519,0.683801,0.306126,0.655895,0.041006,0.171884,111.01,,0
3909,2009-12-03,0.546255,0.56881,0.232653,0.584406,-0.029752,0.127891,110.38,,0
3910,2009-12-02,0.58892,0.721787,0.363278,0.727058,0.027337,0.276152,111.25,,0
3911,2009-12-01,0.591385,0.736561,0.387133,0.749728,0.08946,0.27172,111.3,,0
3912,2009-11-30,0.543082,0.59695,0.208458,0.576172,0.061308,-0.256837,109.94,,0
3913,2009-11-27,0.529016,0.580561,0.16188,0.53045,0.014238,-0.247701,109.57,,0
3914,2009-11-25,0.615015,0.771727,0.419603,0.837157,0.043525,0.295496,111.38,,0
3915,2009-11-24,0.602072,0.760113,0.383615,0.791152,0.010925,0.217058,110.99,,0
3916,2009-11-23,0.596582,0.770738,0.384269,0.787469,-0.026482,0.287669,110.82,,0
3917,2009-11-20,0.549385,0.658906,0.196181,0.610267,-0.066924,0.075112,109.43,,0
3918,2009-11-19,0.566657,0.70683,0.268093,0.675205,-0.030437,0.170541,109.82,,0
3919,2009-11-18,0.635651,0.858576,0.510141,0.928476,0.043477,0.286344,111.27,,0
3920,2009-11-17,0.639139,0.902887,0.564373,0.962245,0.121276,0.329753,111.34,,0
3921,2009-11-16,0.635692,0.92387,0.594867,0.968425,0.117663,0.391136,111.21,,0
3922,2009-11-13,0.591349,0.762783,0.375824,0.796141,0.092254,0.305817,109.62,,0
3923,2009-11-12,0.57346,0.699749,0.29669,0.735872,0.085139,0.348756,109.03,,0
3924,2009-11-11,0.62141,0.826468,0.480201,0.921976,0.204663,0.478805,110.15,,0
3925,2009-11-10,0.606119,0.770687,0.433791,0.874598,0.229841,0.424184,109.59,,0
3926,2009-11-09,0.605591,0.790296,0.46253,0.891978,0.265419,0.370784,109.57,,0
3927,2009-11-06,0.534925,0.494053,0.097289,0.614441,0.268393,0.036023,107.13,,0
3928,2009-11-05,0.525873,0.456606,0.065051,0.585802,0.269414,-0.055899,106.85,,0
3929,2009-11-04,0.458403,0.206346,-0.234645,0.336923,0.223295,-0.208554,104.92,,0
3930,2009-11-03,0.448203,0.157762,-0.287081,0.285878,0.094463,-0.362791,104.65,,0
3931,2009-11-02,0.43615,0.097188,-0.357699,0.229104,-0.062402,-0.458879,104.32,,0
3932,2009-10-30,0.408523,0.001888,-0.503975,0.095101,-0.250124,-0.535061,103.56,,0
3933,2009-10-29,0.501246,0.431508,-0.00598,0.452782,-0.139129,-0.380067,106.65,,0
3934,2009-10-28,0.411303,0.200964,-0.398712,0.117475,-0.272316,-0.646639,104.41,,0
3935,2009-10-27,0.484034,0.423864,-0.067487,0.368242,-0.217761,-0.373537,106.42,,0
3936,2009-10-26,0.504218,0.484385,0.023963,0.430001,-0.148925,-0.112861,106.91,,0
3937,2009-10-23,0.555583,0.625406,0.238811,0.600082,-0.087024,0.099158,108.08,,0
3938,2009-10-22,0.618045,0.786202,0.474196,0.816548,-0.008305,0.185622,109.33,,0
3939,2009-10-21,0.579406,0.688803,0.315981,0.679883,-0.09154,0.21886,108.23,,0
3940,2009-10-20,0.632324,0.820025,0.508541,0.882764,-0.016888,0.292311,109.21,,0
3941,2009-10-19,0.665739,0.91887,0.6419,1.022082,0.058726,0.371185,109.79,,0
3942,2009-10-16,0.63819,0.855328,0.528394,0.917938,0.021409,0.344489,108.89,,0
3943,2009-10-15,0.686026,1.006031,0.671539,1.108752,0.12564,0.502717,109.71,,0
3944,2009-10-14,0.674991,1.020452,0.628586,1.083295,0.106694,0.508013,109.31,,0
3945,2009-10-13,0.617215,0.771551,0.381464,0.841469,0.079965,0.364668,107.46,,0
3946,2009-10-12,0.629573,0.835658,0.441571,0.902839,0.211306,0.464415,107.68,,0
3947,2009-10-09,0.615941,0.795242,0.410257,0.856859,0.214815,0.334498,107.26,,0
3948,2009-10-08,0.594495,0.701536,0.33672,0.775573,0.174952,0.259797,106.61,,0
3949,2009-10-07,0.566484,0.562535,0.228799,0.674205,0.077206,0.041457,105.8,,0
3950,2009-10-06,0.556294,0.524942,0.196829,0.640345,-0.029549,-0.017133,105.51,,0
3951,2009-10-05,0.500252,0.285069,-0.030396,0.432511,-0.153723,-0.379856,104.02,,0
3952,2009-10-02,0.431826,0.076446,-0.270512,0.188994,-0.266326,-0.716009,102.49,,0
3953,2009-10-01,0.449766,0.204208,-0.180179,0.238845,-0.225407,-0.54059,102.97,,0
3954,2009-09-30,0.569732,0.583525,0.23154,0.60919,-0.167819,-0.120442,105.59,,0
3955,2009-09-29,0.592704,0.649182,0.303748,0.689845,-0.107752,0.099088,106.0,,0
3956,2009-09-28,0.610546,0.701266,0.359324,0.756845,-0.090944,0.047128,106.32,,0
3957,2009-09-25,0.534511,0.515525,0.141083,0.484382,-0.163747,-0.158033,104.45,,0
3958,2009-09-24,0.565195,0.582195,0.225365,0.574377,-0.137803,0.024142,105.01,,0
3959,2009-09-23,0.636032,0.719221,0.392494,0.783953,-0.089785,0.234549,106.18,,0
3960,2009-09-22,0.697807,0.838057,0.533472,0.98441,-0.026924,0.29176,107.07,,0
3961,2009-09-21,0.677548,0.806144,0.499166,0.910688,-0.065526,0.25519,106.45,,0
3962,2009-09-18,0.696427,0.871579,0.57915,0.995469,-0.022962,0.334518,106.72,,0
3963,2009-09-17,0.727086,0.970584,0.697026,1.093295,0.034381,0.467895,107.16,,0
3964,2009-09-16,0.738056,1.054222,0.810055,1.178729,0.133158,0.516651,107.32,,0
3965,2009-09-15,0.695375,0.921962,0.667216,0.995429,0.109719,0.443936,105.72,,0
3966,2009-09-14,0.68215,0.897064,0.665597,0.970239,0.084159,0.349176,105.28,,0
3967,2009-09-11,0.66657,0.882437,0.631685,0.961433,0.070915,0.423016,104.77,,0
3968,2009-09-10,0.667762,0.934519,0.69148,0.996756,0.152116,0.396594,104.79,,0
3969,2009-09-09,0.635703,0.834135,0.533339,0.879913,0.10522,0.276438,103.73,,0
3970,2009-09-08,0.609636,0.744835,0.412181,0.786172,0.040765,0.159679,102.94,,0
3971,2009-09-04,0.578433,0.621712,0.268142,0.668842,-0.03061,-0.014757,102.06,,0
3972,2009-09-03,0.521532,0.395311,0.019164,0.469302,-0.099633,-0.154984,100.65,,0
3973,2009-09-02,0.48342,0.267538,-0.114384,0.343274,-0.164383,-0.217711,99.82,,0
3974,2009-09-01,0.500364,0.322258,-0.017494,0.389054,-0.112107,-0.061192,100.2,,0
3975,2009-08-31,0.620467,0.6948,0.347261,0.717441,-0.009221,0.113811,102.46,,0
3976,2009-08-28,0.682381,0.869169,0.492106,0.88326,0.069802,0.30806,103.38,,0
3977,2009-08-27,0.683759,0.911756,0.510053,0.92878,0.16201,0.304161,103.4,,0
3978,2009-08-26,0.676792,0.921451,0.492989,0.943238,0.150599,0.379746,103.17,,0
3979,2009-08-25,0.676505,0.956552,0.511886,0.974719,0.136962,0.547219,103.16,,0
3980,2009-08-24,0.671067,0.979045,0.489612,0.984351,0.083135,0.641253,102.96,,0
3981,2009-08-21,0.671591,1.057518,0.497182,1.026901,0.174811,0.666625,102.97,,0
3982,2009-08-20,0.616526,0.761249,0.312947,0.797553,0.112448,0.177417,100.99,,0
3983,2009-08-19,0.582729,0.581565,0.236523,0.668787,0.06879,-0.196678,99.96,,0
3984,2009-08-18,0.551744,0.461046,0.183015,0.55795,-0.00903,-0.34048,99.09,,0
3985,2009-08-17,0.522207,0.378578,0.142052,0.44596,-0.099095,-0.395908,98.31,,0
3986,2009-08-14,0.648336,0.731883,0.335651,0.830086,0.003115,0.19497,100.79,,0
3987,2009-08-13,0.69754,0.836877,0.413258,0.999567,0.089747,0.307499,101.57,,0
3988,2009-08-12,0.674925,0.770732,0.38825,0.921682,0.006158,0.230927,100.8,,0
3989,2009-08-11,0.640213,0.68524,0.337582,0.804677,-0.096143,0.133737,99.73,,0
3990,2009-08-10,0.724848,0.805443,0.453766,1.04638,-0.030825,0.308739,100.99,,0
3991,2009-08-07,0.739987,0.837414,0.505606,1.114846,0.046275,0.39871,101.2,,0
3992,2009-08-06,0.7042,0.756796,0.445144,0.989206,-0.014203,0.303714,99.89,,0
3993,2009-08-05,0.741835,0.808516,0.521205,1.13135,0.093869,0.368161,100.41,,0
3994,2009-08-04,0.76295,0.85158,0.589195,1.235234,0.201558,0.413523,100.7,,0
3995,2009-08-03,0.757196,0.870322,0.623786,1.246121,0.160621,0.402552,100.44,,0
3996,2009-07-31,0.717244,0.8138,0.541642,1.070201,0.114734,0.313855,98.81,,0
3997,2009-07-30,0.713484,0.840272,0.57661,1.089254,0.0543,0.362418,98.67,,0
3998,2009-07-29,0.68516,0.81029,0.529139,1.011238,-0.055271,0.264954,97.65,,0
3999,2009-07-28,0.700286,0.8602,0.601422,1.087013,0.07404,0.308269,97.89,,0
4000,2009-07-27,0.728925,0.935302,0.710178,1.208826,0.24094,0.357961,98.35,,0
4001,2009-07-24,0.722276,0.977558,0.73614,1.212781,0.240716,0.380382,98.06,,0
4002,2009-07-23,0.713268,1.022088,0.752651,1.217987,0.196156,0.406089,97.66,,0
4003,2009-07-22,0.659111,0.912547,0.531286,1.008551,0.077974,0.368064,95.55,,0
4004,2009-07-21,0.660208,0.973874,0.548749,1.052175,0.289016,0.404566,95.57,,0
4005,2009-07-20,0.648242,1.003197,0.506807,1.037667,0.245668,0.434745,95.13,,0
4006,2009-07-17,0.620002,0.94847,0.366138,0.929514,0.179392,0.399056,94.13,,0
4007,2009-07-16,0.588728,0.850416,0.209628,0.815487,0.128663,0.390557,93.11,,0
4008,2009-07-15,0.595419,0.900544,0.227872,0.868575,0.382395,0.308569,93.26,,0
4009,2009-07-14,0.502692,0.520377,-0.16795,0.53402,0.188391,0.021446,90.61,,0
4010,2009-07-13,0.481453,0.426085,-0.25585,0.46172,-0.031435,-0.13205,90.1,,0
4011,2009-07-10,0.377939,0.126907,-0.575046,0.126086,-0.309436,-0.359542,87.96,,0
4012,2009-07-09,0.384941,0.122471,-0.588504,0.130639,-0.218923,-0.353415,88.17,,0
4013,2009-07-08,0.376254,0.060232,-0.64346,0.084312,-0.408255,-0.484916,88.0,,0
4014,2009-07-07,0.378004,0.011712,-0.696556,0.047725,-0.273981,-0.476392,88.06,,0
4015,2009-07-06,0.432115,0.173307,-0.425976,0.248545,-0.185925,-0.41972,89.8,,0
4016,2009-07-02,0.432445,0.139353,-0.414746,0.231099,-0.082793,-0.221689,89.81,,0
4017,2009-07-01,0.526663,0.459764,0.007366,0.558853,0.080801,0.180345,92.33,,0
4018,2009-06-30,0.511769,0.396233,-0.050517,0.508858,0.025576,0.019433,91.95,,0
4019,2009-06-29,0.543089,0.483334,0.080944,0.617795,0.215455,0.037419,92.7,,0
4020,2009-06-26,0.51124,0.353504,-0.040306,0.506189,0.116457,-0.079874,91.84,,0
4021,2009-06-25,0.520644,0.380373,0.011056,0.538486,0.277703,-0.168234,92.08,,0
4022,2009-06-24,0.442935,0.13022,-0.268436,0.272294,0.085502,-0.327731,90.12,,0
4023,2009-06-23,0.40792,0.03949,-0.392319,0.142937,-0.112677,-0.520867,89.35,,0
4024,2009-06-22,0.404762,-0.019652,-0.422249,0.113205,-0.312458,-0.592151,89.28,,0
4025,2009-06-19,0.502997,0.372323,-0.011368,0.434144,-0.194984,-0.32828,92.04,,0
4026,2009-06-18,0.5105,0.423987,0.023608,0.45393,-0.072236,-0.412111,92.22,,0
4027,2009-06-17,0.483891,0.354439,-0.082607,0.362497,-0.229929,-0.540451,91.55,,0
4028,2009-06-16,0.487194,0.369076,-0.062606,0.362901,-0.11254,-0.341017,91.64,,0
4029,2009-06-15,0.534643,0.525091,0.139802,0.509871,0.000145,-0.09581,92.9,,0
4030,2009-06-12,0.633814,0.790266,0.481312,0.797995,0.154389,0.198143,95.08,,0
4031,2009-06-11,0.626134,0.791373,0.469247,0.783237,0.104229,0.264401,94.82,,0
4032,2009-06-10,0.61399,0.773879,0.436647,0.756361,-0.0532,0.19716,94.4,,0
4033,2009-06-09,0.624758,0.828436,0.481451,0.81803,0.160707,0.252724,94.64,,0
4034,2009-06-08,0.612125,0.80767,0.442352,0.778169,0.088581,0.233674,94.16,,0
4035,2009-06-05,0.628078,0.870774,0.52101,0.854378,0.370826,0.34354,94.55,,0
4036,2009-06-04,0.627616,0.914937,0.547825,0.885333,0.346116,0.352353,94.53,,0
4037,2009-06-03,0.607699,0.840272,0.467315,0.809488,0.285422,0.341642,93.65,,0
4038,2009-06-02,0.651845,1.054254,0.641323,0.978629,0.730354,0.619277,94.85,,0
4039,2009-06-01,0.650272,1.163726,0.669261,0.99501,0.71171,0.810816,94.77,,0
4040,2009-05-29,0.60373,0.886317,0.461518,0.807089,0.445998,0.525019,92.53,,0
4041,2009-05-28,0.565104,0.622522,0.286372,0.666377,0.02943,0.031094,90.92,,0
4042,2009-05-27,0.532232,0.435289,0.144556,0.539803,-0.450408,-0.020923,89.67,,0
4043,2009-05-26,0.585851,0.700281,0.363757,0.733435,-0.235955,-0.023309,91.3,,0
4044,2009-05-22,0.523499,0.428431,0.103779,0.492823,-0.550643,-0.282145,89.02,,0
4045,2009-05-21,0.52967,0.469096,0.139409,0.514824,-0.438707,-0.347968,89.21,,0
4046,2009-05-20,0.572548,0.637279,0.308032,0.671309,-0.276888,0.166578,90.51,,0
4047,2009-05-19,0.593481,0.718462,0.390291,0.765859,-0.124709,0.201368,91.12,,0
4048,2009-05-18,0.597137,0.751416,0.428925,0.793563,-0.048756,0.074548,91.23,,0
4049,2009-05-15,0.536387,0.539429,0.180827,0.5344,-0.237447,-0.086934,88.71,,0
4050,2009-05-14,0.559064,0.613751,0.276411,0.623351,-0.123789,-0.004087,89.44,,0
4051,2009-05-13,0.540274,0.557317,0.214112,0.545857,-0.303686,-0.013557,88.68,,0
4052,2009-05-12,0.613409,0.776224,0.452771,0.817697,-0.192817,0.190833,90.97,,0
4053,2009-05-11,0.622637,0.829197,0.496996,0.87938,-0.047265,0.27738,91.24,,0
4054,2009-05-08,0.684232,1.029442,0.70175,1.113199,0.120273,0.436291,92.98,,0
4055,2009-05-07,0.644437,0.916089,0.574726,0.939482,0.019232,0.428624,90.86,,0
4056,2009-05-06,0.693432,1.094512,0.763492,1.155007,0.318836,0.569676,92.14,,0
4057,2009-05-05,0.664369,1.016681,0.683583,1.024741,0.233251,0.576428,90.57,,0
4058,2009-05-04,0.676121,1.152736,0.805728,1.085621,0.46888,0.677195,90.88,,0
4059,2009-05-01,0.615151,0.897739,0.489643,0.828857,0.382497,0.365191,87.89,,0
4060,2009-04-30,0.604277,0.874938,0.4643,0.799579,0.3309,0.492285,87.42,,0
4061,2009-04-29,0.603613,0.888057,0.495042,0.825477,0.092963,0.508869,87.39,,0
4062,2009-04-28,0.562247,0.655467,0.309066,0.663027,-0.203559,0.113111,85.57,,0
4063,2009-04-27,0.570448,0.700393,0.3498,0.706932,-0.011939,0.258939,85.84,,0
4064,2009-04-24,0.594918,0.811932,0.450933,0.808434,0.280968,0.390978,86.66,,0
4065,2009-04-23,0.567837,0.697878,0.342549,0.699243,0.105902,0.057363,85.37,,0
4066,2009-04-22,0.549858,0.624735,0.273993,0.629544,-0.161707,0.112317,84.54,,0
4067,2009-04-21,0.563496,0.700045,0.329126,0.695074,0.260548,0.036133,85.06,,0
4068,2009-04-20,0.529531,0.536422,0.210214,0.549539,0.256534,0.110576,83.43,,0
