,ds,SPY,y,unique_id
588,2023-02-14,412.64,1209719.6780024825,0
589,2023-02-13,412.83,1216170.4645182916,0
590,2023-02-10,408.04,1196997.8482483944,0
591,2023-02-09,407.09,1204906.552459727,0
592,2023-02-08,410.65,1215651.206160982,0
593,2023-02-07,415.19,1237659.7719208014,0
594,2023-02-06,409.83,1212535.6560171235,0
595,2023-02-03,412.35,1222880.8802127556,0
596,2023-02-02,416.78,1245009.2748242621,0
597,2023-02-01,410.8,1201870.8882169933,0
598,2023-01-31,406.48,1176706.8293627533,0
599,2023-01-30,400.59,1159331.645868159,0
600,2023-01-27,405.68,1183257.4732549682,0
601,2023-01-26,404.75,1171594.1316907806,0
602,2023-01-25,400.35,1149186.1364253385,0
603,2023-01-24,400.2,1151742.4852613248,0
604,2023-01-23,400.63,1154099.1193444994,0
605,2023-01-20,395.88,1129014.9463913841,0
606,2023-01-19,388.64,1098937.9046179827,0
607,2023-01-18,391.49,1109842.330121487,0
608,2023-01-17,397.77,1124461.4500272835,0
609,2023-01-13,398.5,1122184.7018452333,0
610,2023-01-12,396.96,1114515.6553372743,0
611,2023-01-11,395.52,1108524.2127529315,0
612,2023-01-10,390.58,1089671.1400875326,0
613,2023-01-09,387.86,1080524.2044087693,0
614,2023-01-06,388.08,1073574.1310109315,0
615,2023-01-05,379.38,1044735.320704961,0
616,2023-01-04,383.76,1061351.588138872,0
617,2023-01-03,380.82,1073003.7828760203,0
618,2022-12-30,382.43,1047839.5967036391,0
619,2022-12-29,383.44,1048469.2252285574,0
620,2022-12-28,376.66,1023520.1949286754,0
621,2022-12-27,381.4,1037214.6153456452,0
622,2022-12-23,382.91,1052089.5892468367,0
623,2022-12-22,380.72,1049728.4822783936,0
624,2022-12-21,386.23,1076054.824976534,0
625,2022-12-20,380.54,1060668.2778988467,0
626,2022-12-19,380.02,1061494.6653378017,0
627,2022-12-16,383.27,1079202.9676011247,0
628,2022-12-15,389.63,1089591.8382622744,0
629,2022-12-14,399.4,1127448.2533229785,0
630,2022-12-13,401.97,1135869.534843759,0
631,2022-12-12,398.95,1123788.5375218918,0
632,2022-12-09,393.28,1109858.0064080777,0
633,2022-12-08,396.24,1116980.6790962142,0
634,2022-12-07,393.16,1103915.8872041623,0
635,2022-12-06,393.83,1108441.3422270117,0
636,2022-12-05,399.59,1131895.0047802129,0
637,2022-12-02,406.91,1151216.730138639,0
638,2022-12-01,407.38,1155820.8887271031,0
639,2022-11-30,407.68,1154404.2245460371,0
640,2022-11-29,395.23,1104073.2943353918,0
641,2022-11-28,395.91,1112494.5758561722,0
642,2022-11-25,402.33,1129061.6764180814,0
643,2022-11-23,402.42,1136538.5151514844,0
644,2022-11-22,399.9,1125342.9329427837,0
645,2022-11-21,394.59,1122376.358709777,0
646,2022-11-18,396.03,1134043.5566999917,0
647,2022-11-17,394.24,1158096.2637147803,0
648,2022-11-16,395.45,1193175.5951629858,0
649,2022-11-15,398.49,1209688.5264809458,0
650,2022-11-14,395.12,1193175.5951629858,0
651,2022-11-11,398.51,1203710.42729495,0
652,2022-11-10,394.69,1181930.079911008,0
653,2022-11-09,374.13,1100703.1797824095,0
654,2022-11-08,382.0,1126705.82099702,0
655,2022-11-07,379.95,1118553.8675615713,0
656,2022-11-04,376.35,1106388.6447425173,0
657,2022-11-03,371.01,1088872.396078656,0
658,2022-11-02,374.87,1110569.133683773,0
659,2022-11-01,384.52,1149991.1443998143,0
660,2022-10-31,386.21,1161863.7329929804,0
661,2022-10-28,389.02,1175533.9318308868,0
662,2022-10-27,379.98,1140626.8491714015,0
663,2022-10-26,382.02,1161780.1232141554,0
664,2022-10-25,384.92,1188033.593765241,0
665,2022-10-24,378.87,1172183.7042931556,0
666,2022-10-21,374.29,1181823.3149148172,0
667,2022-10-20,365.41,1154744.9112585676,0
668,2022-10-19,368.5,1160666.9710122324,0
669,2022-10-18,371.13,1164915.4051833397,0
670,2022-10-17,366.82,1155774.8346939876,0
671,2022-10-14,357.63,1118826.3314482968,0
672,2022-10-13,365.97,1153500.4204407684,0
673,2022-10-12,356.56,1127065.7189316566,0
674,2022-10-11,357.74,1127451.940219939,0
675,2022-10-10,360.02,1143158.2726100932,0
676,2022-10-07,362.79,1155659.921494137,0
677,2022-10-06,373.2,1113433.30157712,0
678,2022-10-05,377.09,1104049.6082622274,0
679,2022-10-04,377.97,1134488.3407698602,0
680,2022-10-03,366.61,1099903.1325795571,0
681,2022-09-30,357.18,1074688.1028873245,0
682,2022-09-29,362.79,1093227.3830916614,0
683,2022-09-28,370.53,1125681.1772888412,0
684,2022-09-27,363.38,1103723.5916238348,0
685,2022-09-26,364.31,1103281.2226818658,0
686,2022-09-23,367.95,1107865.773534999,0
687,2022-09-22,374.22,1126203.9769475318,0
688,2022-09-21,377.39,1140239.137015457,0
689,2022-09-20,384.09,1161030.4772879998,0
690,2022-09-19,388.55,1170360.4404277094,0
691,2022-09-16,385.56,1163403.183431288,0
692,2022-09-15,390.12,1170561.5172195137,0
693,2022-09-14,394.6,1190387.6888913964,0
694,2022-09-13,393.1,1189308.4436943606,0
695,2022-09-12,410.97,1128088.554402331,0
696,2022-09-09,406.6,1141207.1021077659,0
697,2022-09-08,400.38,1147361.1662404288,0
698,2022-09-07,397.78,1141442.8693250814,0
699,2022-09-06,390.76,1121631.4677167702,0
700,2022-09-02,392.24,1111681.0719972607,0
701,2022-09-01,396.42,1127612.5372270418,0
702,2022-08-31,395.18,1127122.9177282543,0
703,2022-08-30,398.21,1133713.9494427028,0
704,2022-08-29,402.63,1146481.719449549,0
705,2022-08-26,405.31,1157893.620075137,0
706,2022-08-25,419.51,1207382.8524910535,0
707,2022-08-24,413.67,1186404.540119923,0
708,2022-08-23,412.35,1182977.20362841,0
709,2022-08-22,413.35,1183956.442625985,0
710,2022-08-19,422.14,1215970.0252390208,0
711,2022-08-18,427.89,1240149.695871455,0
712,2022-08-17,426.65,1237174.315840361,0
713,2022-08-16,429.7,1239377.6035849052,0
714,2022-08-15,428.86,1239377.6035849052,0
715,2022-08-12,427.1,1239377.6035849052,0
716,2022-08-11,419.99,1239377.6035849052,0
717,2022-08-10,419.99,1239377.6035849052,0
718,2022-08-09,411.35,1210718.725884235,0
719,2022-08-08,412.99,1224580.381587557,0
720,2022-08-05,413.47,1228551.7650397487,0
721,2022-08-04,414.17,1238671.155566967,0
722,2022-08-03,414.45,1232905.01228542,0
723,2022-08-02,408.06,1200217.4715635364,0
724,2022-08-01,410.77,1203806.991222248,0
725,2022-07-29,411.99,1204532.53242986,0
726,2022-07-28,406.07,1182957.228098243,0
727,2022-07-27,401.04,1171501.3142938446,0
728,2022-07-26,390.89,1123997.4583849392,0
729,2022-07-25,395.57,1146527.422200256,0
730,2022-07-22,395.09,1153095.4794481113,0
731,2022-07-21,398.79,1173677.9379166802,0
732,2022-07-20,394.77,1157066.8629003025,0
733,2022-07-19,392.27,1139004.7054687012,0
734,2022-07-18,381.95,1105018.8278489858,0
735,2022-07-15,385.13,1114450.8635479407,0
736,2022-07-14,377.91,1094593.9462869836,0
737,2022-07-13,378.83,1090698.935593488,0
738,2022-07-12,380.83,1092951.9319750196,0
739,2022-07-11,384.23,1103644.1181924583,0
740,2022-07-08,388.67,1127739.723561043,0
741,2022-07-07,388.99,1126326.827525167,0
742,2022-07-06,383.25,1102727.6450881064,0
743,2022-07-05,381.96,1095701.351288075,0
744,2022-07-01,381.24,1077257.3300629938,0
745,2022-06-30,377.25,1070192.8498836148,0
746,2022-06-29,380.34,1083634.455414109,0
747,2022-06-28,380.65,1081443.0177991132,0
748,2022-06-27,388.59,1048807.1821077315,0
749,2022-06-24,390.08,1031132.966994505,0
750,2022-06-23,378.06,996972.4545868189,0
751,2022-06-22,374.39,982342.2351335271,0
752,2022-06-21,375.07,983777.2566588499,0
753,2022-06-17,365.86,961411.9211788177,0
754,2022-06-16,366.65,949861.7479262189,0
755,2022-06-15,379.2,989797.3469602045,0
756,2022-06-14,373.87,965681.9852297786,0
757,2022-06-13,375.0,963931.9589793849,0
758,2022-06-10,389.8,1010937.6640649609,0
759,2022-06-09,401.44,1047898.218473277,0
760,2022-06-08,411.22,1076738.6510797662,0
761,2022-06-07,415.74,1084543.7681565224,0
762,2022-06-06,411.79,1075268.6290294356,0
763,2022-06-03,410.54,1071698.5754786322,0
764,2022-06-02,417.39,1100329.0049350741,0
765,2022-06-01,409.59,1070998.5649784748,0
766,2022-05-31,412.93,1078978.6846802703,0
767,2022-05-27,415.26,1081848.727730916,0
768,2022-05-26,405.31,1047653.214798222,0
769,2022-05-25,397.37,1019407.7911168667,0
770,2022-05-24,393.89,1000000.0,0
771,2022-05-23,396.92,,0
772,2022-05-20,389.63,,0
773,2022-05-19,389.46,,0
774,2022-05-18,391.86,,0
775,2022-05-17,408.32,,0
776,2022-05-16,400.09,,0
777,2022-05-13,401.72,,0
778,2022-05-12,392.34,,0
779,2022-05-11,392.75,,0
780,2022-05-10,399.09,,0
781,2022-05-09,398.17,,0
782,2022-05-06,411.34,,0
783,2022-05-05,413.81,,0
784,2022-05-04,429.06,,0
785,2022-05-03,416.38,,0
786,2022-05-02,414.48,,0
787,2022-04-29,412.0,,0
788,2022-04-28,427.81,,0
789,2022-04-27,417.27,,0
790,2022-04-26,416.1,,0
791,2022-04-25,428.51,,0
792,2022-04-22,426.04,,0
793,2022-04-21,438.06,,0
794,2022-04-20,444.71,,0
795,2022-04-19,445.04,,0
796,2022-04-18,437.97,,0
797,2022-04-14,437.79,,0
798,2022-04-13,443.31,,0
799,2022-04-12,438.29,,0
800,2022-04-11,439.92,,0
801,2022-04-08,447.57,,0
802,2022-04-07,448.77,,0
803,2022-04-06,446.52,,0
804,2022-04-05,451.03,,0
805,2022-04-04,456.8,,0
806,2022-04-01,452.92,,0
807,2022-03-31,451.64,,0
808,2022-03-30,458.7,,0
809,2022-03-29,461.55,,0
810,2022-03-28,455.91,,0
811,2022-03-25,452.69,,0
812,2022-03-24,450.49,,0
813,2022-03-23,443.8,,0
814,2022-03-22,449.59,,0
815,2022-03-21,444.39,,0
816,2022-03-18,444.52,,0
817,2022-03-17,441.07,,0
818,2022-03-16,435.62,,0
819,2022-03-15,426.17,,0
820,2022-03-14,417.0,,0
821,2022-03-11,420.07,,0
822,2022-03-10,425.48,,0
823,2022-03-09,427.41,,0
824,2022-03-08,416.25,,0
825,2022-03-07,419.43,,0
826,2022-03-04,432.17,,0
827,2022-03-03,435.71,,0
828,2022-03-02,437.89,,0
829,2022-03-01,429.98,,0
830,2022-02-28,436.63,,0
831,2022-02-25,437.75,,0
832,2022-02-24,428.3,,0
833,2022-02-23,421.95,,0
834,2022-02-22,429.57,,0
835,2022-02-18,434.23,,0
836,2022-02-17,437.06,,0
837,2022-02-16,446.6,,0
838,2022-02-15,446.1,,0
839,2022-02-14,439.02,,0
840,2022-02-11,440.46,,0
841,2022-02-10,449.32,,0
842,2022-02-09,457.54,,0
843,2022-02-08,450.94,,0
844,2022-02-07,447.26,,0
845,2022-02-04,448.7,,0
846,2022-02-03,446.6,,0
847,2022-02-02,457.35,,0
848,2022-02-01,452.95,,0
849,2022-01-31,449.91,,0
850,2022-01-28,441.95,,0
851,2022-01-27,431.24,,0
852,2022-01-26,433.38,,0
853,2022-01-25,434.47,,0
854,2022-01-24,439.84,,0
855,2022-01-21,437.98,,0
856,2022-01-20,446.75,,0
857,2022-01-19,451.75,,0
858,2022-01-18,456.49,,0
859,2022-01-14,464.72,,0
860,2022-01-13,464.53,,0
861,2022-01-12,471.02,,0
862,2022-01-11,469.75,,0
863,2022-01-10,465.51,,0
864,2022-01-07,466.09,,0
865,2022-01-06,467.94,,0
866,2022-01-05,468.38,,0
867,2022-01-04,477.55,,0
868,2022-01-03,477.71,,0
869,2021-12-31,474.96,,0
870,2021-12-30,476.16,,0
871,2021-12-29,477.48,,0
872,2021-12-28,476.87,,0
873,2021-12-27,477.26,,0
874,2021-12-23,470.6,,0
875,2021-12-22,467.69,,0
876,2021-12-21,463.06,,0
877,2021-12-20,454.98,,0
878,2021-12-17,459.87,,0
879,2021-12-16,466.45,,0
880,2021-12-15,470.6,,0
881,2021-12-14,463.36,,0
882,2021-12-13,466.57,,0
883,2021-12-10,470.74,,0
884,2021-12-09,466.35,,0
885,2021-12-08,469.52,,0
886,2021-12-07,468.28,,0
887,2021-12-06,458.79,,0
888,2021-12-03,453.42,,0
889,2021-12-02,457.4,,0
890,2021-12-01,450.5,,0
891,2021-11-30,455.56,,0
892,2021-11-29,464.6,,0
893,2021-11-26,458.97,,0
894,2021-11-24,469.44,,0
895,2021-11-23,468.19,,0
896,2021-11-22,467.57,,0
897,2021-11-19,468.89,,0
898,2021-11-18,469.73,,0
899,2021-11-17,468.14,,0
900,2021-11-16,469.28,,0
901,2021-11-15,467.43,,0
902,2021-11-12,467.27,,0
903,2021-11-11,463.77,,0
904,2021-11-10,463.62,,0
905,2021-11-09,467.38,,0
906,2021-11-08,468.93,,0
907,2021-11-05,468.53,,0
908,2021-11-04,466.91,,0
909,2021-11-03,464.72,,0
910,2021-11-02,461.9,,0
911,2021-11-01,460.04,,0
912,2021-10-29,459.25,,0
913,2021-10-28,458.32,,0
914,2021-10-27,453.94,,0
915,2021-10-26,455.96,,0
916,2021-10-25,455.55,,0
917,2021-10-22,453.12,,0
918,2021-10-21,453.59,,0
919,2021-10-20,452.41,,0
920,2021-10-19,450.64,,0
921,2021-10-18,447.19,,0
922,2021-10-15,445.87,,0
923,2021-10-14,442.5,,0
924,2021-10-13,435.18,,0
925,2021-10-12,433.62,,0
926,2021-10-11,434.69,,0
927,2021-10-08,437.86,,0
928,2021-10-07,438.66,,0
929,2021-10-06,434.9,,0
930,2021-10-05,433.1,,0
931,2021-10-04,428.64,,0
932,2021-10-01,434.24,,0
933,2021-09-30,429.14,,0
934,2021-09-29,434.45,,0
935,2021-09-28,433.72,,0
936,2021-09-27,442.64,,0
937,2021-09-24,443.91,,0
938,2021-09-23,443.18,,0
939,2021-09-22,437.86,,0
940,2021-09-21,433.63,,0
941,2021-09-20,434.04,,0
942,2021-09-17,441.4,,0
943,2021-09-16,447.17,,0
944,2021-09-15,447.88,,0
945,2021-09-14,444.17,,0
946,2021-09-13,446.58,,0
947,2021-09-10,445.44,,0
948,2021-09-09,448.98,,0
949,2021-09-08,450.91,,0
950,2021-09-07,451.46,,0
951,2021-09-03,453.08,,0
952,2021-09-02,453.19,,0
953,2021-09-01,451.8,,0
954,2021-08-31,451.56,,0
955,2021-08-30,452.23,,0
956,2021-08-27,450.25,,0
957,2021-08-26,446.26,,0
958,2021-08-25,448.91,,0
959,2021-08-24,447.97,,0
960,2021-08-23,447.26,,0
961,2021-08-20,443.36,,0
962,2021-08-19,439.86,,0
963,2021-08-18,439.18,,0
964,2021-08-17,444.04,,0
965,2021-08-16,446.97,,0
966,2021-08-13,445.92,,0
967,2021-08-12,445.11,,0
968,2021-08-11,443.78,,0
969,2021-08-10,442.68,,0
970,2021-08-09,442.13,,0
971,2021-08-06,442.49,,0
972,2021-08-05,441.76,,0
973,2021-08-04,438.98,,0
974,2021-08-03,441.15,,0
975,2021-08-02,437.59,,0
976,2021-07-30,438.51,,0
977,2021-07-29,440.65,,0
978,2021-07-28,438.83,,0
979,2021-07-27,439.01,,0
980,2021-07-26,441.02,,0
981,2021-07-23,439.94,,0
982,2021-07-22,435.46,,0
983,2021-07-21,434.55,,0
984,2021-07-20,431.06,,0
985,2021-07-19,424.97,,0
986,2021-07-16,431.34,,0
987,2021-07-15,434.75,,0
988,2021-07-14,436.24,,0
989,2021-07-13,435.59,,0
990,2021-07-12,437.08,,0
991,2021-07-09,435.52,,0
992,2021-07-08,430.92,,0
993,2021-07-07,434.46,,0
994,2021-07-06,432.93,,0
995,2021-07-02,433.72,,0
996,2021-07-01,430.43,,0
997,2021-06-30,428.06,,0
998,2021-06-29,427.7,,0
999,2021-06-28,427.47,,0
1000,2021-06-25,426.61,,0
1001,2021-06-24,425.1,,0
1002,2021-06-23,422.6,,0
1003,2021-06-22,423.11,,0
1004,2021-06-21,420.86,,0
1005,2021-06-18,414.92,,0
1006,2021-06-17,421.97,,0
1007,2021-06-16,422.11,,0
1008,2021-06-15,424.48,,0
1009,2021-06-14,425.26,,0
1010,2021-06-11,424.31,,0
1011,2021-06-10,423.61,,0
1012,2021-06-09,421.65,,0
1013,2021-06-08,422.28,,0
1014,2021-06-07,422.19,,0
1015,2021-06-04,422.6,,0
1016,2021-06-03,418.77,,0
1017,2021-06-02,420.33,,0
1018,2021-06-01,419.67,,0
1019,2021-05-28,420.04,,0
1020,2021-05-27,419.29,,0
1021,2021-05-26,419.07,,0
1022,2021-05-25,418.24,,0
1023,2021-05-24,419.17,,0
1024,2021-05-21,414.94,,0
1025,2021-05-20,415.28,,0
1026,2021-05-19,410.86,,0
1027,2021-05-18,411.94,,0
1028,2021-05-17,415.52,,0
1029,2021-05-14,416.58,,0
1030,2021-05-13,410.28,,0
1031,2021-05-12,405.41,,0
1032,2021-05-11,414.21,,0
1033,2021-05-10,417.94,,0
1034,2021-05-07,422.12,,0
1035,2021-05-06,419.07,,0
1036,2021-05-05,415.75,,0
1037,2021-05-04,415.62,,0
1038,2021-05-03,418.2,,0
1039,2021-04-30,417.3,,0
1040,2021-04-29,420.06,,0
1041,2021-04-28,417.4,,0
1042,2021-04-27,417.52,,0
1043,2021-04-26,417.61,,0
1044,2021-04-23,416.74,,0
1045,2021-04-22,412.27,,0
1046,2021-04-21,416.07,,0
1047,2021-04-20,412.17,,0
1048,2021-04-19,415.21,,0
1049,2021-04-16,417.26,,0
1050,2021-04-15,415.87,,0
1051,2021-04-14,411.45,,0
1052,2021-04-13,412.86,,0
1053,2021-04-12,411.64,,0
1054,2021-04-09,411.49,,0
1055,2021-04-08,408.52,,0
1056,2021-04-07,406.59,,0
1057,2021-04-06,406.12,,0
1058,2021-04-05,406.36,,0
1059,2021-04-01,400.61,,0
1060,2021-03-31,396.33,,0
1061,2021-03-30,394.73,,0
1062,2021-03-29,395.78,,0
1063,2021-03-26,395.98,,0
1064,2021-03-25,389.7,,0
1065,2021-03-24,387.52,,0
1066,2021-03-23,389.5,,0
1067,2021-03-22,392.59,,0
1068,2021-03-19,389.48,,0
1069,2021-03-18,391.48,,0
1070,2021-03-17,397.26,,0
1071,2021-03-16,395.91,,0
1072,2021-03-15,396.41,,0
1073,2021-03-12,394.06,,0
1074,2021-03-11,393.53,,0
1075,2021-03-10,389.58,,0
1076,2021-03-09,387.17,,0
1077,2021-03-08,381.72,,0
1078,2021-03-05,383.63,,0
1079,2021-03-04,376.7,,0
1080,2021-03-03,381.42,,0
1081,2021-03-02,386.54,,0
1082,2021-03-01,389.58,,0
1083,2021-02-26,380.36,,0
1084,2021-02-25,382.33,,0
1085,2021-02-24,391.77,,0
1086,2021-02-23,387.5,,0
1087,2021-02-22,387.03,,0
1088,2021-02-19,390.03,,0
1089,2021-02-18,390.72,,0
1090,2021-02-17,392.39,,0
1091,2021-02-16,392.3,,0
1092,2021-02-12,392.64,,0
1093,2021-02-11,390.71,,0
1094,2021-02-10,390.08,,0
1095,2021-02-09,390.25,,0
1096,2021-02-08,390.51,,0
1097,2021-02-05,387.71,,0
1098,2021-02-04,386.19,,0
1099,2021-02-03,381.85,,0
1100,2021-02-02,381.55,,0
1101,2021-02-01,376.23,,0
1102,2021-01-29,370.07,,0
1103,2021-01-28,377.63,,0
1104,2021-01-27,374.41,,0
1105,2021-01-26,383.79,,0
1106,2021-01-25,384.39,,0
1107,2021-01-22,382.88,,0
1108,2021-01-21,384.24,,0
1109,2021-01-20,383.89,,0
1110,2021-01-19,378.65,,0
1111,2021-01-15,375.7,,0
1112,2021-01-14,378.46,,0
1113,2021-01-13,379.79,,0
1114,2021-01-12,378.77,,0
1115,2021-01-11,378.69,,0
1116,2021-01-08,381.26,,0
1117,2021-01-07,379.1,,0
1118,2021-01-06,373.55,,0
1119,2021-01-05,371.33,,0
1120,2021-01-04,368.79,,0
1121,2020-12-31,373.88,,0
1122,2020-12-30,371.99,,0
1123,2020-12-29,371.46,,0
1124,2020-12-28,372.17,,0
1125,2020-12-24,369.0,,0
1126,2020-12-23,367.57,,0
1127,2020-12-22,367.24,,0
1128,2020-12-21,367.86,,0
1129,2020-12-18,369.18,,0
1130,2020-12-17,372.24,,0
1131,2020-12-16,370.17,,0
1132,2020-12-15,369.59,,0
1133,2020-12-14,364.66,,0
1134,2020-12-11,366.3,,0
1135,2020-12-10,366.73,,0
1136,2020-12-09,366.85,,0
1137,2020-12-08,370.17,,0
1138,2020-12-07,369.09,,0
1139,2020-12-04,369.85,,0
1140,2020-12-03,366.69,,0
1141,2020-12-02,366.79,,0
1142,2020-12-01,366.02,,0
1143,2020-11-30,362.06,,0
1144,2020-11-27,363.67,,0
1145,2020-11-25,362.66,,0
1146,2020-11-24,363.22,,0
1147,2020-11-23,357.46,,0
1148,2020-11-20,355.33,,0
1149,2020-11-19,357.78,,0
1150,2020-11-18,356.28,,0
1151,2020-11-17,360.62,,0
1152,2020-11-16,362.57,,0
1153,2020-11-13,358.1,,0
1154,2020-11-12,353.21,,0
1155,2020-11-11,356.67,,0
1156,2020-11-10,354.04,,0
1157,2020-11-09,354.56,,0
1158,2020-11-06,350.16,,0
1159,2020-11-05,350.24,,0
1160,2020-11-04,343.54,,0
1161,2020-11-03,336.03,,0
1162,2020-11-02,330.2,,0
1163,2020-10-30,326.54,,0
1164,2020-10-29,329.98,,0
1165,2020-10-28,326.66,,0
1166,2020-10-27,338.22,,0
1167,2020-10-26,339.39,,0
1168,2020-10-23,345.78,,0
1169,2020-10-22,344.61,,0
1170,2020-10-21,342.73,,0
1171,2020-10-20,343.38,,0
1172,2020-10-19,342.01,,0
1173,2020-10-16,347.29,,0
1174,2020-10-15,347.5,,0
1175,2020-10-14,347.93,,0
1176,2020-10-13,350.13,,0
1177,2020-10-12,352.43,,0
1178,2020-10-09,346.85,,0
1179,2020-10-08,343.78,,0
1180,2020-10-07,340.76,,0
1181,2020-10-06,334.93,,0
1182,2020-10-05,339.76,,0
1183,2020-10-02,333.84,,0
1184,2020-10-01,337.04,,0
1185,2020-09-30,334.89,,0
1186,2020-09-29,332.37,,0
1187,2020-09-28,334.19,,0
1188,2020-09-25,328.73,,0
1189,2020-09-24,323.5,,0
1190,2020-09-23,322.64,,0
1191,2020-09-22,330.3,,0
1192,2020-09-21,326.97,,0
1193,2020-09-18,330.65,,0
1194,2020-09-17,335.84,,0
1195,2020-09-16,338.82,,0
1196,2020-09-15,340.17,,0
1197,2020-09-14,338.46,,0
1198,2020-09-11,334.06,,0
1199,2020-09-10,333.89,,0
1200,2020-09-09,339.79,,0
1201,2020-09-08,333.21,,0
1202,2020-09-04,342.57,,0
1203,2020-09-03,345.39,,0
1204,2020-09-02,357.7,,0
1205,2020-09-01,352.6,,0
1206,2020-08-31,349.31,,0
1207,2020-08-28,350.58,,0
1208,2020-08-27,348.33,,0
1209,2020-08-26,347.57,,0
1210,2020-08-25,344.12,,0
1211,2020-08-24,342.92,,0
1212,2020-08-21,339.48,,0
1213,2020-08-20,338.28,,0
1214,2020-08-19,337.23,,0
1215,2020-08-18,338.64,,0
1216,2020-08-17,337.91,,0
1217,2020-08-14,336.84,,0
1218,2020-08-13,336.83,,0
1219,2020-08-12,337.44,,0
1220,2020-08-11,332.8,,0
1221,2020-08-10,335.57,,0
1222,2020-08-07,334.57,,0
1223,2020-08-06,334.33,,0
1224,2020-08-05,332.11,,0
1225,2020-08-04,330.06,,0
1226,2020-08-03,328.79,,0
1227,2020-07-31,326.52,,0
1228,2020-07-30,323.96,,0
1229,2020-07-29,325.12,,0
1230,2020-07-28,321.17,,0
1231,2020-07-27,323.22,,0
1232,2020-07-24,320.88,,0
1233,2020-07-23,322.96,,0
1234,2020-07-22,326.86,,0
1235,2020-07-21,325.01,,0
1236,2020-07-20,324.32,,0
1237,2020-07-17,321.72,,0
1238,2020-07-16,320.79,,0
1239,2020-07-15,321.85,,0
1240,2020-07-14,318.92,,0
1241,2020-07-13,314.84,,0
1242,2020-07-10,317.59,,0
1243,2020-07-09,314.38,,0
1244,2020-07-08,316.18,,0
1245,2020-07-07,313.78,,0
1246,2020-07-06,317.05,,0
1247,2020-07-02,312.23,,0
1248,2020-07-01,310.52,,0
1249,2020-06-30,308.36,,0
1250,2020-06-29,304.46,,0
1251,2020-06-26,300.05,,0
1252,2020-06-25,307.35,,0
1253,2020-06-24,304.09,,0
1254,2020-06-23,312.05,,0
1255,2020-06-22,310.62,,0
1256,2020-06-19,308.64,,0
1257,2020-06-18,311.78,,0
1258,2020-06-17,311.66,,0
1259,2020-06-16,312.96,,0
1260,2020-06-15,307.05,,0
1261,2020-06-12,304.21,,0
1262,2020-06-11,300.61,,0
1263,2020-06-10,319.0,,0
1264,2020-06-09,320.79,,0
1265,2020-06-08,323.2,,0
1266,2020-06-05,319.34,,0
1267,2020-06-04,311.36,,0
1268,2020-06-03,312.18,,0
1269,2020-06-02,308.08,,0
1270,2020-06-01,305.55,,0
1271,2020-05-29,304.32,,0
1272,2020-05-28,302.97,,0
1273,2020-05-27,303.53,,0
1274,2020-05-26,299.08,,0
1275,2020-05-22,295.44,,0
1276,2020-05-21,294.88,,0
1277,2020-05-20,296.93,,0
1278,2020-05-19,291.97,,0
1279,2020-05-18,295.0,,0
1280,2020-05-15,286.28,,0
1281,2020-05-14,284.97,,0
1282,2020-05-13,281.6,,0
1283,2020-05-12,286.67,,0
1284,2020-05-11,292.5,,0
1285,2020-05-08,292.44,,0
1286,2020-05-07,287.68,,0
1287,2020-05-06,284.25,,0
1288,2020-05-05,286.19,,0
1289,2020-05-04,283.57,,0
1290,2020-05-01,282.79,,0
1291,2020-04-30,290.48,,0
1292,2020-04-29,293.21,,0
1293,2020-04-28,285.73,,0
1294,2020-04-27,287.05,,0
1295,2020-04-24,282.97,,0
1296,2020-04-23,279.08,,0
1297,2020-04-22,279.1,,0
1298,2020-04-21,273.04,,0
1299,2020-04-20,281.59,,0
1300,2020-04-17,286.64,,0
1301,2020-04-16,279.1,,0
1302,2020-04-15,277.76,,0
1303,2020-04-14,283.79,,0
1304,2020-04-13,275.66,,0
1305,2020-04-09,278.2,,0
1306,2020-04-08,274.03,,0
1307,2020-04-07,265.13,,0
1308,2020-04-06,264.86,,0
1309,2020-04-03,248.19,,0
1310,2020-04-02,251.83,,0
1311,2020-04-01,246.15,,0
1312,2020-03-31,257.75,,0
1313,2020-03-30,261.65,,0
1314,2020-03-27,253.42,,0
1315,2020-03-26,261.2,,0
1316,2020-03-25,246.79,,0
1317,2020-03-24,243.15,,0
1318,2020-03-23,222.95,,0
1319,2020-03-20,228.8,,0
1320,2020-03-19,240.51,,0
1321,2020-03-18,240.0,,0
1322,2020-03-17,252.8,,0
1323,2020-03-16,239.85,,0
1324,2020-03-13,269.32,,0
1325,2020-03-12,248.11,,0
1326,2020-03-11,274.36,,0
1327,2020-03-10,288.42,,0
1328,2020-03-09,274.23,,0
1329,2020-03-06,297.46,,0
1330,2020-03-05,302.46,,0
1331,2020-03-04,312.86,,0
1332,2020-03-03,300.24,,0
1333,2020-03-02,309.09,,0
1334,2020-02-28,296.26,,0
1335,2020-02-27,297.51,,0
1336,2020-02-26,311.5,,0
1337,2020-02-25,312.65,,0
1338,2020-02-24,322.42,,0
1339,2020-02-21,333.48,,0
1340,2020-02-20,336.95,,0
1341,2020-02-19,338.34,,0
1342,2020-02-18,336.73,,0
1343,2020-02-14,337.6,,0
1344,2020-02-13,337.06,,0
1345,2020-02-12,337.42,,0
1346,2020-02-11,335.26,,0
1347,2020-02-10,334.68,,0
1348,2020-02-07,332.2,,0
1349,2020-02-06,333.98,,0
1350,2020-02-05,332.86,,0
1351,2020-02-04,329.06,,0
